filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,line_range,more_info
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_forum_models.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,662,4,[662],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_forum_models.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,667,4,[667],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_hideable_query.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,10,4,[10],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_hideable_query.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,16,4,[16],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_hideable_query.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,[23],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_hideable_query.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,30,4,[30],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_hideable_query.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,4,[36],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,14,4,[14],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,16,4,"[16, 17]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,19,8,[19],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,22,4,[22],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,[23],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,[24],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,4,[25],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,4,"[26, 27]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,[29],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,30,4,[30],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,4,[31],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,4,"[42, 43]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,4,[45],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,"[46, 47]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,4,[49],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,4,"[50, 51]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,4,[52],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,4,[53],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,4,[62],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,4,[63],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,65,4,[65],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,4,"[66, 67]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,69,4,[69],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,70,4,[70],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,72,4,[72],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,4,[81],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,82,4,[82],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,84,4,[84],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,4,[85],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,95,4,[95],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,96,4,[96],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,4,[107],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_pluginmanager.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,4,[108],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,19,4,[19],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,[23],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,4,[27],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,4,[31],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,4,[35],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,4,[39],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,4,[43],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,4,[47],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,4,[51],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,4,[55],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,4,[60],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,4,[66],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,71,4,[71],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,77,4,[77],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,86,4,[86],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,4,[92],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,97,4,[97],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/test_requirements.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,102,4,[102],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/tokens/test_serializer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,19,4,[19],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/tokens/test_serializer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,[29],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/tokens/test_serializer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,4,[44],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/tokens/test_serializer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,8,[50],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/tokens/test_verifiers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,18,4,[18],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/tokens/test_verifiers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,19,4,[19],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,8,[41],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,8,[42],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,8,[43],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,8,[44],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,8,[59],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,8,[61],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,8,[76],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,77,8,[77],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,8,[90],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,91,8,[91],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,8,[92],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,8,[93],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'password',119,15,"[119, 120, 121, 122]",https://bandit.readthedocs.io/en/1.7.4/plugins/b106_hardcoded_password_funcarg.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,130,8,[130],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,131,8,[131],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,132,8,[132],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,133,8,[133],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'password',136,12,[136],https://bandit.readthedocs.io/en/1.7.4/plugins/b106_hardcoded_password_funcarg.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'password',140,15,"[140, 141, 142, 143]",https://bandit.readthedocs.io/en/1.7.4/plugins/b106_hardcoded_password_funcarg.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,151,8,[151],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'password',154,15,"[154, 155, 156, 157]",https://bandit.readthedocs.io/en/1.7.4/plugins/b106_hardcoded_password_funcarg.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,167,8,"[167, 168]",https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'password',172,15,"[172, 173, 174, 175]",https://bandit.readthedocs.io/en/1.7.4/plugins/b106_hardcoded_password_funcarg.html
/Users/rushanjiang/workspace/17-355-Final/flaskbb/tests/unit/user/test_controllers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,184,8,[184],https://bandit.readthedocs.io/en/1.7.4/plugins/b101_assert_used.html
